year_sbpro,inst_norm,nbc_norm,crossed_n,inst_name,is_unimagdalena,point_type,point_label,sb11_global_mean,sbpro_global_mean
2021,DIRECCION NACIONAL DE ESCUELAS-BOGOTA D.C.,,90,DIRECCION NACIONAL DE ESCUELAS-BOGOTÁ D.C.,false,other_university,DIRECCION NACIONAL DE ESCUELAS-BOGOTÁ D.C.,266.9222222222222,116.8
2021,FUNDACION UNIVERSITARIA DEL AREA ANDINA-BOGOTA D.C.,,2379,FUNDACION UNIVERSITARIA DEL AREA ANDINA-BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSITARIA DEL AREA ANDINA-BOGOTÁ D.C.,268.1597309794031,139.22530474989492
2021,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-NEIVA,,257,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-NEIVA,false,other_university,CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-NEIVA,268.21789883268485,133.82101167315176
2021,CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-SANTA ROSA DE CABAL,,38,CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-SANTA ROSA DE CABAL,false,other_university,CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-SANTA ROSA DE CABAL,268.2368421052632,137.55263157894737
2021,INSTITUCION UNIVERSITARIA CENTRO DE ESTUDIOS SUPERIORES MARIA GORETTI-PASTO,,503,INSTITUCION UNIVERSITARIA CENTRO DE ESTUDIOS SUPERIORES MARIA GORETTI-PASTO,false,other_university,INSTITUCION UNIVERSITARIA CENTRO DE ESTUDIOS SUPERIORES MARIA GORETTI-PASTO,268.5864811133201,137.0178926441352
2021,FUNDACION UNIVERSITARIA DEL AREA ANDINA-PEREIRA,,417,FUNDACION UNIVERSITARIA DEL AREA ANDINA-PEREIRA,false,other_university,FUNDACION UNIVERSITARIA DEL AREA ANDINA-PEREIRA,269.0719424460432,138.99520383693044
2021,COLEGIO MAYOR DEL CAUCA-POPAYAN,,85,COLEGIO MAYOR DEL CAUCA-POPAYAN,false,other_university,COLEGIO MAYOR DEL CAUCA-POPAYAN,269.4823529411765,136.27058823529413
2021,UNIVERSIDAD COOPERATIVA DE COLOMBIA-BOGOTA D.C.,,1951,UNIVERSIDAD COOPERATIVA DE COLOMBIA-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD COOPERATIVA DE COLOMBIA-BOGOTÁ D.C.,269.8672475653511,137.69195284469504
2021,FUNDACION UNIVERSITARIA COMPENSAR,,323,FUNDACION UNIVERSITARIA COMPENSAR,false,other_university,FUNDACION UNIVERSITARIA COMPENSAR,270.3498452012384,140.03405572755418
2021,INSTITUCION UNIVERSITARIA EAM QUINDIO-ARMENIA,,74,INSTITUCION UNIVERSITARIA EAM QUINDIO-ARMENIA,false,other_university,INSTITUCION UNIVERSITARIA EAM QUINDIO-ARMENIA,270.4189189189189,136.09459459459458
2021,CORPORACION UNIVERSITARIA DE ASTURIAS-BOGOTA D.C.,,38,CORPORACION UNIVERSITARIA DE ASTURIAS-BOGOTÁ D.C.,false,other_university,CORPORACION UNIVERSITARIA DE ASTURIAS-BOGOTÁ D.C.,270.42105263157896,140.60526315789474
2021,TECNOLOGICO DE ANTIOQUIA-MEDELLIN,,869,TECNOLOGICO DE ANTIOQUIA-MEDELLIN,false,other_university,TECNOLOGICO DE ANTIOQUIA-MEDELLIN,270.75373993095513,142.09321058688147
2021,UNIVERSIDAD SANTIAGO DE CALI-CALI,,1285,UNIVERSIDAD SANTIAGO DE CALI-CALI,false,other_university,UNIVERSIDAD SANTIAGO DE CALI-CALI,271.12529182879376,138.1011673151751
2021,UNIVERSIDAD POPULAR DEL CESAR-VALLEDUPAR,,1063,UNIVERSIDAD POPULAR DEL CESAR-VALLEDUPAR,false,other_university,UNIVERSIDAD POPULAR DEL CESAR-VALLEDUPAR,271.3151458137347,141.9576669802446
2021,INSTITUCION UNIVERSITARIA ITSA-SOLEDAD,,34,INSTITUCION UNIVERSITARIA ITSA-SOLEDAD,false,other_university,INSTITUCION UNIVERSITARIA ITSA-SOLEDAD,271.70588235294116,137.11764705882354
2021,INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR-CARTAGENA,,100,INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR-CARTAGENA,false,other_university,INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR-CARTAGENA,271.76,133.88
2021,UNIVERSIDAD DEL SINU 'ELIAS BECHARA ZAINUM' - UNISINU-MONTERIA,,721,UNIVERSIDAD DEL SINÚ 'Elías Bechara Zainúm' - UNISINÚ-MONTERIA,false,other_university,UNIVERSIDAD DEL SINÚ 'Elías Bechara Zainúm' - UNISINÚ-MONTERIA,271.77392510402217,138.5880721220527
2021,UNIVERSIDAD COOPERATIVA DE COLOMBIA-BARRANCABERMEJA,,41,UNIVERSIDAD COOPERATIVA DE COLOMBIA-BARRANCABERMEJA,false,other_university,UNIVERSIDAD COOPERATIVA DE COLOMBIA-BARRANCABERMEJA,271.8536585365854,140.4390243902439
2021,FUNDACION ESCUELA COLOMBIANA DE REHABILITACION-BOGOTA D.C.,,118,FUNDACION ESCUELA COLOMBIANA DE REHABILITACION-BOGOTÁ D.C.,false,other_university,FUNDACION ESCUELA COLOMBIANA DE REHABILITACION-BOGOTÁ D.C.,272.1694915254237,143.47457627118644
2021,UNIVERSIDAD METROPOLITANA-BARRANQUILLA,,497,UNIVERSIDAD METROPOLITANA-BARRANQUILLA,false,other_university,UNIVERSIDAD METROPOLITANA-BARRANQUILLA,272.22334004024145,140.07042253521126
2021,FUNDACION UNIVERSITARIA ESUMER-MEDELLIN,,71,FUNDACION UNIVERSITARIA ESUMER-MEDELLIN,false,other_university,FUNDACION UNIVERSITARIA ESUMER-MEDELLIN,272.3380281690141,139.67605633802816
2021,FUNDACION UNIVERSITARIA LOS LIBERTADORES-BOGOTA D.C.,,538,FUNDACION UNIVERSITARIA LOS LIBERTADORES-BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSITARIA LOS LIBERTADORES-BOGOTÁ D.C.,272.51301115241637,144.2174721189591
2021,UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA,,358,UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA,false,other_university,UNIDADES TECNOLOGICAS DE SANTANDER-BUCARAMANGA,272.6145251396648,138.10335195530726
2021,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-CHIQUINQUIRA,,25,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-CHIQUINQUIRA,false,other_university,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-CHIQUINQUIRA,272.72,144.16
2021,CORPORACION UNIVERSITARIA DE SABANETA- UNISABANETA-SABANETA,,33,CORPORACION UNIVERSITARIA DE SABANETA- UNISABANETA-SABANETA,false,other_university,CORPORACION UNIVERSITARIA DE SABANETA- UNISABANETA-SABANETA,272.75757575757575,142.93939393939394
2021,UNIVERSIDAD DE SAN BUENAVENTURA-CARTAGENA,,343,UNIVERSIDAD DE SAN BUENAVENTURA-CARTAGENA,false,other_university,UNIVERSIDAD DE SAN BUENAVENTURA-CARTAGENA,272.7842565597668,141.63556851311952
2021,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER-OCANA,,461,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER-OCAÑA,false,other_university,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER-OCAÑA,272.8958785249458,140.6355748373102
2021,POLITECNICO GRANCOLOMBIANO-BOGOTA D.C.,,2162,POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.,false,other_university,POLITECNICO GRANCOLOMBIANO-BOGOTÁ D.C.,272.9777983348751,138.98242368177614
2021,UNIVERSIDAD DE LA AMAZONIA-FLORENCIA,,374,UNIVERSIDAD DE LA AMAZONIA-FLORENCIA,false,other_university,UNIVERSIDAD DE LA AMAZONIA-FLORENCIA,273.0053475935829,139.4090909090909
2021,UNIVERSIDAD ANTONIO NARINO-BOGOTA D.C.,,917,UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD ANTONIO NARIÑO-BOGOTÁ D.C.,273.0970556161396,141.5485278080698
2021,UNIVERSIDAD SERGIO ARBOLEDA-SANTA MARTA,,200,UNIVERSIDAD SERGIO ARBOLEDA-SANTA MARTA,false,other_university,UNIVERSIDAD SERGIO ARBOLEDA-SANTA MARTA,273.115,151.045
2021,UNIVERSIDAD COOPERATIVA DE COLOMBIA-SANTA MARTA,,522,UNIVERSIDAD COOPERATIVA DE COLOMBIA-SANTA MARTA,false,other_university,UNIVERSIDAD COOPERATIVA DE COLOMBIA-SANTA MARTA,273.61877394636014,140.69157088122606
2021,CORPORACION UNIVERSIDAD PILOTO DE COLOMBIA-GIRARDOT,,83,CORPORACION UNIVERSIDAD PILOTO DE COLOMBIA-GIRARDOT,false,other_university,CORPORACION UNIVERSIDAD PILOTO DE COLOMBIA-GIRARDOT,274.0,142.32530120481928
2021,FUNDACION UNIVERSITARIA COLOMBO INTERNACIONAL - UNICOLOMBO-CARTAGENA,,102,FUNDACION UNIVERSITARIA COLOMBO INTERNACIONAL - UNICOLOMBO-CARTAGENA,false,other_university,FUNDACION UNIVERSITARIA COLOMBO INTERNACIONAL - UNICOLOMBO-CARTAGENA,274.2156862745098,147.4607843137255
2021,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -SAN GIL,,250,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -SAN GIL,false,other_university,FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -SAN GIL,274.42,145.672
2021,UNIVERSIDAD DEL TOLIMA-IBAGUE,,1001,UNIVERSIDAD DEL TOLIMA-IBAGUE,false,other_university,UNIVERSIDAD DEL TOLIMA-IBAGUE,274.86713286713285,142.3116883116883
2021,CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA-BOGOTA D.C.,,30,CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA-BOGOTÁ D.C.,false,other_university,CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA-BOGOTÁ D.C.,275.1333333333333,143.23333333333332
2021,UNIVERSIDAD DE CORDOBA-MONTERIA,,1031,UNIVERSIDAD DE CORDOBA-MONTERIA,false,other_university,UNIVERSIDAD DE CORDOBA-MONTERIA,275.68089233753636,140.14839961202716
2021,UNIVERSIDAD DE PAMPLONA-PAMPLONA,,1878,UNIVERSIDAD DE PAMPLONA-PAMPLONA,false,other_university,UNIVERSIDAD DE PAMPLONA-PAMPLONA,275.839190628328,141.77209797657082
2021,FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM-MEDELLIN,,1064,FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM-MEDELLIN,false,other_university,FUNDACION UNIVERSITARIA LUIS AMIGO FUNLAM-MEDELLIN,276.59022556390977,144.7593984962406
2021,,,1899,,,other_university,,276.7646129541864,139.92890995260663
2021,FUNDACION UNIVERSITARIA NAVARRA - UNINAVARRA-NEIVA,,133,FUNDACION UNIVERSITARIA NAVARRA - UNINAVARRA-NEIVA,false,other_university,FUNDACION UNIVERSITARIA NAVARRA - UNINAVARRA-NEIVA,278.2781954887218,137.69924812030075
2021,INSTITUCION UNIVERSITARIA PASCUAL BRAVO-MEDELLIN,,95,INSTITUCION  UNIVERSITARIA PASCUAL BRAVO-MEDELLIN,false,other_university,INSTITUCION  UNIVERSITARIA PASCUAL BRAVO-MEDELLIN,278.53684210526313,145.97894736842105
2021,UNIVERSIDAD DEL SINU 'ELIAS BECHARA ZAINUM' - UNISINU-CARTAGENA,,392,UNIVERSIDAD DEL SINÚ 'Elías Bechara Zainúm' - UNISINÚ-CARTAGENA,false,other_university,UNIVERSIDAD DEL SINÚ 'Elías Bechara Zainúm' - UNISINÚ-CARTAGENA,278.5612244897959,140.51020408163265
2021,ESCUELA NACIONAL DEL DEPORTE-CALI,,375,ESCUELA NACIONAL DEL DEPORTE-CALI,false,other_university,ESCUELA NACIONAL DEL DEPORTE-CALI,278.6293333333333,142.05866666666665
2021,UNIVERSIDAD SANTIAGO DE CALI-PALMIRA,,97,UNIVERSIDAD SANTIAGO DE CALI-PALMIRA,false,other_university,UNIVERSIDAD SANTIAGO DE CALI-PALMIRA,279.64948453608247,139.41237113402062
2021,UNIVERSIDAD CATOLICA DE ORIENTE-RIONEGRO,,202,UNIVERSIDAD CATOLICA DE ORIENTE-RIONEGRO,false,other_university,UNIVERSIDAD CATOLICA DE ORIENTE-RIONEGRO,279.6980198019802,149.76237623762376
2021,FUNDACION UNIVERSITARIA-CEIPA-SABANETA,,223,FUNDACION UNIVERSITARIA-CEIPA-SABANETA,false,other_university,FUNDACION UNIVERSITARIA-CEIPA-SABANETA,279.86995515695065,142.73094170403587
2021,UNIVERSIDAD DE SANTANDER - UDES-BUCARAMANGA,,793,UNIVERSIDAD DE SANTANDER - UDES-BUCARAMANGA,false,other_university,UNIVERSIDAD DE SANTANDER - UDES-BUCARAMANGA,280.3530895334174,144.12358133669608
2021,UNIVERSIDAD LA GRAN COLOMBIA-BOGOTA D.C.,,605,UNIVERSIDAD LA GRAN COLOMBIA-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD LA GRAN COLOMBIA-BOGOTÁ D.C.,280.41487603305785,150.9504132231405
2021,FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-BOGOTA D.C.,,193,FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-BOGOTÁ D.C.,280.4611398963731,147.43523316062175
2021,UNIVERSIDAD COOPERATIVA DE COLOMBIA-MEDELLIN,,314,UNIVERSIDAD COOPERATIVA DE COLOMBIA-MEDELLIN,false,other_university,UNIVERSIDAD COOPERATIVA DE COLOMBIA-MEDELLIN,280.9140127388535,143.61146496815286
2021,UNIVERSIDAD AUTONOMA DEL CARIBE-BARRANQUILLA,,769,UNIVERSIDAD AUTONOMA DEL CARIBE-BARRANQUILLA,false,other_university,UNIVERSIDAD AUTONOMA DEL CARIBE-BARRANQUILLA,280.9323797139142,142.49154746423926
2021,INSTITUCION UNIVERSITARIA VISION DE LAS AMERICAS-MEDELLIN,,249,INSTITUCIÓN UNIVERSITARIA VISIÓN DE LAS AMÉRICAS-MEDELLIN,false,other_university,INSTITUCIÓN UNIVERSITARIA VISIÓN DE LAS AMÉRICAS-MEDELLIN,281.3694779116466,146.26506024096386
2021,UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA-BOGOTA D.C.,,561,UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA-BOGOTÁ D.C.,false,other_university,UNIVERSITARIA AGUSTINIANA- UNIAGUSTINIANA-BOGOTÁ D.C.,281.57932263814615,146.92869875222817
2021,"CORPORACION UNIVERSIDAD DE LA COSTA, CUC-BARRANQUILLA",,1139,"CORPORACION UNIVERSIDAD DE LA COSTA, CUC-BARRANQUILLA",false,other_university,"CORPORACION UNIVERSIDAD DE LA COSTA, CUC-BARRANQUILLA",281.76646180860405,146.30640913081652
2021,UNIVERSIDAD MARIANA-PASTO,,690,UNIVERSIDAD MARIANA-PASTO,false,other_university,UNIVERSIDAD MARIANA-PASTO,281.968115942029,145.43478260869566
2021,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER-CUCUTA,,978,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER-CUCUTA,false,other_university,UNIVERSIDAD FRANCISCO DE PAULA SANTANDER-CUCUTA,282.01022494887525,143.18813905930472
2021,UNIVERSIDAD COOPERATIVA DE COLOMBIA-BUCARAMANGA,,327,UNIVERSIDAD COOPERATIVA DE COLOMBIA-BUCARAMANGA,false,other_university,UNIVERSIDAD COOPERATIVA DE COLOMBIA-BUCARAMANGA,282.1070336391437,142.36697247706422
2021,UNIVERSIDAD DE BOYACA - UNIBOYACA-TUNJA,,368,UNIVERSIDAD DE BOYACA - UNIBOYACA-TUNJA,false,other_university,UNIVERSIDAD DE BOYACA - UNIBOYACA-TUNJA,282.14130434782606,152.46467391304347
2021,CORPORACION UNIVERSITARIA UNITEC-BOGOTA D.C.,,116,CORPORACION UNIVERSITARIA  UNITEC-BOGOTÁ D.C.,false,other_university,CORPORACION UNIVERSITARIA  UNITEC-BOGOTÁ D.C.,282.17241379310343,144.33620689655172
2021,ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA-BOGOTA D.C.,,304,ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA-BOGOTÁ D.C.,false,other_university,ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA-BOGOTÁ D.C.,282.38486842105266,146.10197368421052
2021,UNIVERSIDAD DE CUNDINAMARCA-UDEC-GIRARDOT,,193,UNIVERSIDAD DE CUNDINAMARCA-UDEC-GIRARDOT,false,other_university,UNIVERSIDAD DE CUNDINAMARCA-UDEC-GIRARDOT,282.74093264248705,147.77202072538861
2021,UNIVERSIDAD DE SAN BUENAVENTURA-MEDELLIN,,294,UNIVERSIDAD DE SAN BUENAVENTURA-MEDELLIN,false,other_university,UNIVERSIDAD DE SAN BUENAVENTURA-MEDELLIN,282.76190476190476,147.8877551020408
2021,FUNDACION UNIVERSITARIA PARA EL DESARROLLO HUMANO - UNINPAHU-BOGOTA D.C.,,29,FUNDACION UNIVERSITARIA PARA EL DESARROLLO HUMANO - UNINPAHU-BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSITARIA PARA EL DESARROLLO HUMANO - UNINPAHU-BOGOTÁ D.C.,283.55172413793105,145.86206896551724
2021,UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - UDI - BUCARAMANGA,,92,UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - UDI - BUCARAMANGA,false,other_university,UNIVERSIDAD DE INVESTIGACION Y DESARROLLO - UDI - BUCARAMANGA,283.64130434782606,140.42391304347825
2021,FUNDACION UNIVERSITARIA CAFAM-BOGOTA D.C.,,99,FUNDACION UNIVERSITARIA CAFAM-BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSITARIA CAFAM-BOGOTÁ D.C.,284.47474747474746,151.6969696969697
2021,INSTITUTO TECNOLOGICO METROPOLITANO-MEDELLIN,,251,INSTITUTO TECNOLOGICO METROPOLITANO-MEDELLIN,false,other_university,INSTITUTO TECNOLOGICO METROPOLITANO-MEDELLIN,284.57768924302786,150.15139442231074
2021,INSTITUCION UNIVERSITARIA DE ENVIGADO-ENVIGADO,,193,INSTITUCION UNIVERSITARIA DE ENVIGADO-ENVIGADO,false,other_university,INSTITUCION UNIVERSITARIA DE ENVIGADO-ENVIGADO,284.8341968911917,151.08290155440415
2021,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-DUITAMA,,109,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-DUITAMA,false,other_university,UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA-DUITAMA,285.21100917431187,149.38532110091742
2021,UNIVERSIDAD DE ANTIOQUIA-ANDES,,38,UNIVERSIDAD DE ANTIOQUIA-ANDES,false,other_university,UNIVERSIDAD DE ANTIOQUIA-ANDES,285.3157894736842,140.92105263157896
2021,FUNDACION UNIVERSIDAD AUTONOMA DE COLOMBIA -FUAC--BOGOTA D.C.,,101,FUNDACION UNIVERSIDAD AUTONOMA DE COLOMBIA -FUAC--BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSIDAD AUTONOMA DE COLOMBIA -FUAC--BOGOTÁ D.C.,285.41584158415844,150.74257425742573
2021,INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA -UNICOC-BOGOTA D.C.,,182,INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA -UNICOC-BOGOTÁ D.C.,false,other_university,INSTITUCION UNIVERSITARIA COLEGIOS DE COLOMBIA -UNICOC-BOGOTÁ D.C.,285.5054945054945,145.59890109890108
2021,UNIVERSIDAD DE CUNDINAMARCA-UDEC-FUSAGASUGA,,1030,UNIVERSIDAD DE CUNDINAMARCA-UDEC-FUSAGASUGA,false,other_university,UNIVERSIDAD DE CUNDINAMARCA-UDEC-FUSAGASUGA,285.6116504854369,148.50194174757283
2021,UNIVERSIDAD DE SAN BUENAVENTURA-CALI,,350,UNIVERSIDAD DE SAN BUENAVENTURA-CALI,false,other_university,UNIVERSIDAD DE SAN BUENAVENTURA-CALI,285.8228571428571,147.90571428571428
2021,UNIVERSIDAD ECCI-BOGOTA D.C.,,1117,UNIVERSIDAD ECCI-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD ECCI-BOGOTÁ D.C.,285.8325872873769,150.75022381378693
2021,UNIVERSIDAD CATOLICA DE MANIZALES-MANIZALES,,148,UNIVERSIDAD CATOLICA DE MANIZALES-MANIZALES,false,other_university,UNIVERSIDAD CATOLICA DE MANIZALES-MANIZALES,285.97297297297297,145.27702702702703
2021,COLEGIO MAYOR DE ANTIOQUIA-MEDELLIN,,251,COLEGIO MAYOR DE ANTIOQUIA-MEDELLIN,false,other_university,COLEGIO MAYOR DE ANTIOQUIA-MEDELLIN,286.3625498007968,150.25099601593627
2021,UNIVERSIDAD DE LOS LLANOS-VILLAVICENCIO,,259,UNIVERSIDAD DE LOS LLANOS-VILLAVICENCIO,false,other_university,UNIVERSIDAD DE LOS LLANOS-VILLAVICENCIO,286.3783783783784,147.40926640926642
2021,UNIVERSIDAD LA GRAN COLOMBIA-ARMENIA,,241,UNIVERSIDAD LA GRAN COLOMBIA-ARMENIA,false,other_university,UNIVERSIDAD LA GRAN COLOMBIA-ARMENIA,286.8091286307054,156.49377593360995
2021,UNIVERSIDAD LIBRE-SOCORRO,,55,UNIVERSIDAD LIBRE-SOCORRO,false,other_university,UNIVERSIDAD LIBRE-SOCORRO,286.8545454545455,153.27272727272728
2021,FUNDACION UNIVERSITARIA EMPRESARIAL DE LA CAMARA DE COMERCIO DE BOGOTA -BOGOTA D.C.,,52,FUNDACION UNIVERSITARIA EMPRESARIAL DE LA CAMARA DE COMERCIO DE Bogotá -BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSITARIA EMPRESARIAL DE LA CAMARA DE COMERCIO DE Bogotá -BOGOTÁ D.C.,288.11538461538464,151.59615384615384
2021,UNIVERSIDAD CATOLICA DE COLOMBIA-BOGOTA D.C.,,917,UNIVERSIDAD CATOLICA DE COLOMBIA-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD CATOLICA DE COLOMBIA-BOGOTÁ D.C.,288.31842966194114,152.94765539803709
2021,UNIVERSIDAD DE CARTAGENA-CARTAGENA,,1088,UNIVERSIDAD DE CARTAGENA-CARTAGENA,false,other_university,UNIVERSIDAD DE CARTAGENA-CARTAGENA,288.5514705882353,148.50183823529412
2021,UNIVERSIDAD PEDAGOGICA NACIONAL-BOGOTA D.C.,,548,UNIVERSIDAD PEDAGOGICA NACIONAL-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD PEDAGOGICA NACIONAL-BOGOTÁ D.C.,289.06569343065695,158.93065693430657
2021,UNIVERSIDAD DE IBAGUE-IBAGUE,,576,UNIVERSIDAD DE IBAGUE-IBAGUE,false,other_university,UNIVERSIDAD DE IBAGUE-IBAGUE,289.47743055555554,150.51388888888889
2021,UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA,,217,UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA,false,other_university,UNIDAD CENTRAL DEL VALLE DEL CAUCA-TULUA,289.8294930875576,149.8709677419355
2021,UNIVERSIDAD LIBRE-CALI,,388,UNIVERSIDAD LIBRE-CALI,false,other_university,UNIVERSIDAD LIBRE-CALI,290.05927835051546,149.8943298969072
2021,UNIVERSIDAD DE ANTIOQUIA-TURBO,,30,UNIVERSIDAD DE ANTIOQUIA-TURBO,false,other_university,UNIVERSIDAD DE ANTIOQUIA-TURBO,290.3333333333333,151.03333333333333
2021,UNIVERSIDAD DEL QUINDIO-ARMENIA,,642,UNIVERSIDAD DEL QUINDIO-ARMENIA,false,other_university,UNIVERSIDAD DEL QUINDIO-ARMENIA,290.73520249221184,149.99532710280374
2021,UNIVERSIDAD MANUELA BELTRAN-UMB--BOGOTA D.C.,,262,UNIVERSIDAD MANUELA BELTRAN-UMB--BOGOTÁ D.C.,false,other_university,UNIVERSIDAD MANUELA BELTRAN-UMB--BOGOTÁ D.C.,291.0419847328244,154.4236641221374
2021,CORPORACION ESCUELA DE ARTES Y LETRAS-BOGOTA D.C.,,38,CORPORACION ESCUELA DE ARTES Y LETRAS-BOGOTÁ D.C.,false,other_university,CORPORACION ESCUELA DE ARTES Y LETRAS-BOGOTÁ D.C.,291.07894736842104,152.47368421052633
2021,UNIVERSIDAD DEL ATLANTICO-BARRANQUILLA,,1075,UNIVERSIDAD DEL ATLANTICO-BARRANQUILLA,false,other_university,UNIVERSIDAD DEL ATLANTICO-BARRANQUILLA,291.4093023255814,152.2232558139535
2021,UNIVERSIDAD AUTONOMA LATINOAMERICANA-UNAULA-MEDELLIN,,237,UNIVERSIDAD AUTONOMA LATINOAMERICANA-UNAULA-MEDELLIN,false,other_university,UNIVERSIDAD AUTONOMA LATINOAMERICANA-UNAULA-MEDELLIN,291.65400843881855,154.1772151898734
2021,CORPORACION UNIVERSITARIA LASALLISTA-CALDAS,,55,CORPORACION UNIVERSITARIA LASALLISTA-CALDAS,false,other_university,CORPORACION UNIVERSITARIA LASALLISTA-CALDAS,291.92727272727274,151.5818181818182
2021,UNIVERSIDAD DE CALDAS-MANIZALES,,266,UNIVERSIDAD DE CALDAS-MANIZALES,false,other_university,UNIVERSIDAD DE CALDAS-MANIZALES,292.0,149.81954887218046
2021,FUNDACION UNIVERSITARIA SANITAS-BOGOTA D.C.,,122,FUNDACION UNIVERSITARIA SANITAS-BOGOTÁ D.C.,false,other_university,FUNDACION UNIVERSITARIA SANITAS-BOGOTÁ D.C.,292.40983606557376,154.48360655737704
2021,UNIVERSIDAD CENTRAL-BOGOTA D.C.,,735,UNIVERSIDAD CENTRAL-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD CENTRAL-BOGOTÁ D.C.,293.07891156462586,152.94965986394558
2021,UNIVERSIDAD LIBRE-BOGOTA D.C.,,643,UNIVERSIDAD LIBRE-BOGOTÁ D.C.,false,other_university,UNIVERSIDAD LIBRE-BOGOTÁ D.C.,293.08242612752724,157.83514774494557
2021,UNIVERSIDAD SANTO TOMAS-TUNJA,,474,UNIVERSIDAD SANTO TOMAS-TUNJA,false,other_university,UNIVERSIDAD SANTO TOMAS-TUNJA,293.1097046413502,151.9831223628692
2021,UNIVERSIDAD CATOLICA DE PEREIRA-PEREIRA,,268,UNIVERSIDAD CATOLICA DE PEREIRA-PEREIRA,false,other_university,UNIVERSIDAD CATOLICA DE PEREIRA-PEREIRA,293.1679104477612,149.3134328358209
2021,FUNDACION UNIVERSITARIA BELLAS ARTES-MEDELLIN,,30,FUNDACION UNIVERSITARIA BELLAS ARTES-MEDELLIN,false,other_university,FUNDACION UNIVERSITARIA BELLAS ARTES-MEDELLIN,293.3666666666667,146.36666666666667
